ID,Age,Customer_Segment,Region,Preferred_Channel,Employment_Status,Annual_Income,Spending_Score,Savings_Amount,Loan_Amount,Years_with_Bank,Transaction_Count,Online_Purchases,In_Person_Purchases,Customer_Tenure,Credit_Score,Avg_Transaction_Value,Num_Bounced_Checks,Account_Balance,Referral_Count,Loyalty_Score,Has_Credit_Card,Has_Loan,target
3220,32,Silver,South,Branch,Retired,57483.25,8,7709.14,11587.64,8,27,12,15,3,360.27,106.3,1,10016.5,1,7.0,0.0,1.0,0.0
3221,29,Silver,North,Branch,Self-Employed,54732.84,54,6689.04,19808.75,20,22,6,13,6,285.01,44.31,0,5575.64,1,8.0,1.0,0.0,1.0
3222,33,Gold,West,Branch,Employed,55246.22,13,6696.38,17304.34,8,35,9,16,2,159.31,58.85,0,11396.52,4,9.0,0.0,1.0,0.0
3223,61,Platinum,North,Branch,Self-Employed,40114.1,41,15328.67,19862.79,25,27,11,24,12,103.15,41.95,0,8567.17,2,7.0,0.0,1.0,1.0
3224,37,Silver,North,Branch,Self-Employed,54930.24,41,9444.62,24864.84,17,22,15,21,14,408.59,9.51,0,5050.68,0,2.0,0.0,1.0,0.0
3225,19,Silver,East,Branch,Self-Employed,56087.75,15,11497.6,19438.33,26,25,10,10,4,449.29,38.63,0,6114.63,1,2.0,0.0,1.0,0.0
3226,53,Bronze,South,Online,Unemployed,35549.05,2,17424.77,24779.62,9,27,19,10,7,368.49,66.41,1,3837.11,2,5.0,1.0,1.0,0.0
3227,21,Gold,West,Phone,Unemployed,49412.57,92,8490.45,23061.39,1,26,7,27,2,133.73,31.28,0,6270.16,0,5.0,1.0,0.0,0.0
3228,68,Silver,East,Phone,Self-Employed,33091.04,24,14107.55,22548.55,22,28,5,21,14,353.9,63.71,0,4270.68,3,4.0,1.0,1.0,0.0
3229,19,Gold,West,Branch,Unemployed,64042.3,14,13228.36,1878.93,16,32,6,20,3,68.96,60.47,0,3661.89,2,10.0,1.0,0.0,1.0
3230,22,Silver,West,Branch,Unemployed,56784.35,30,13541.3,16907.01,13,21,6,24,6,293.04,20.79,0,1801.14,2,6.0,1.0,1.0,1.0
3231,44,Platinum,South,Online,Retired,70493.22,52,9168.38,27492.57,9,28,8,17,11,204.51,35.84,0,4999.88,1,8.0,0.0,0.0,1.0
3232,46,Platinum,North,Online,Employed,59906.9,16,14800.6,19719.02,2,26,8,19,3,529.51,47.5,0,443.89,1,1.0,1.0,0.0,1.0
3233,52,Silver,South,Branch,Unemployed,62143.13,16,19461.15,12861.18,17,31,10,18,8,397.51,76.61,0,2334.42,4,5.0,0.0,0.0,1.0
3234,59,Platinum,South,Online,Employed,58895.81,23,23945.62,16762.4,5,25,12,17,6,304.95,93.32,0,3004.41,3,5.0,1.0,1.0,1.0
3235,35,Silver,East,Online,Unemployed,35367.01,71,0.0,12447.37,8,43,10,14,11,176.82,24.69,0,6019.45,0,1.0,1.0,1.0,0.0
3236,19,Platinum,South,Branch,Self-Employed,52107.63,93,18686.76,15370.46,1,41,13,18,11,338.17,88.99,0,7486.22,2,8.0,1.0,0.0,1.0
3237,44,Bronze,North,Branch,Unemployed,73034.46,63,27182.34,23755.1,22,37,7,22,5,374.17,77.64,1,9639.09,2,10.0,1.0,0.0,1.0
3238,44,Bronze,West,Branch,Unemployed,78011.93,82,16165.9,19654.31,25,34,13,22,4,312.23,66.38,0,3850.83,1,2.0,1.0,0.0,1.0
3239,29,Bronze,South,Branch,Employed,55027.41,88,13781.12,17184.9,18,24,12,24,11,294.22,73.85,0,2587.04,3,5.0,1.0,0.0,1.0
3240,44,Gold,West,Phone,Self-Employed,53682.48,37,2666.09,20988.77,1,38,7,16,4,233.0,76.41,0,4211.1,2,7.0,0.0,1.0,1.0
3241,61,Gold,South,Phone,Retired,68033.74,63,17195.73,18636.18,22,37,10,19,7,411.9,53.33,0,6503.25,1,10.0,1.0,1.0,1.0
3242,36,Bronze,West,Branch,Employed,35911.38,41,4311.01,7412.67,2,37,9,15,7,158.28,34.85,0,6008.57,4,5.0,0.0,1.0,0.0
3243,66,Gold,South,Online,Self-Employed,40495.4,99,20161.16,24112.32,23,25,11,31,1,110.66,12.5,0,6301.86,2,2.0,1.0,0.0,1.0
3244,41,Platinum,East,Branch,Self-Employed,58136.36,39,8062.3,12859.5,12,28,11,27,1,373.01,45.4,1,6108.37,3,10.0,0.0,1.0,1.0
3245,29,Silver,West,Phone,Employed,29907.66,52,0.0,30523.62,21,28,13,19,7,361.39,83.52,0,9880.26,3,9.0,1.0,1.0,0.0
3246,66,Silver,South,Online,Unemployed,52151.4,34,18000.36,5519.59,0,29,13,17,10,228.36,57.2,0,4789.39,4,8.0,1.0,0.0,1.0
3247,54,Silver,South,Phone,Self-Employed,53724.58,80,8789.88,22013.47,14,29,8,28,6,302.92,78.47,0,11309.18,0,8.0,0.0,1.0,1.0
3248,38,Bronze,East,Branch,Retired,52006.41,76,7792.05,21939.31,9,26,9,18,8,303.38,79.55,0,1801.12,3,3.0,1.0,0.0,1.0
3249,19,Gold,East,Phone,Unemployed,50987.73,10,12445.68,14300.57,3,29,10,20,2,463.31,32.19,0,6847.9,2,5.0,0.0,1.0,0.0
3250,37,Platinum,East,Phone,Employed,50704.04,77,10295.98,24591.78,21,35,15,23,5,406.34,86.54,0,5291.3,1,4.0,1.0,0.0,0.0
3251,63,Platinum,West,Phone,Employed,22943.74,63,19992.77,28480.59,26,32,6,13,14,207.47,29.11,0,4299.94,1,10.0,0.0,1.0,0.0
3252,19,Bronze,West,Online,Employed,49766.55,84,9862.7,14070.37,14,29,16,20,10,283.54,23.98,0,9204.36,2,6.0,0.0,0.0,1.0
3253,42,Platinum,East,Phone,Employed,47266.37,11,16083.96,33559.15,10,29,11,25,14,245.44,50.26,0,7184.32,4,7.0,1.0,1.0,0.0
3254,30,Platinum,North,Online,Retired,54913.89,13,3958.0,19865.25,10,35,7,19,14,191.92,77.55,0,9916.44,2,4.0,0.0,1.0,1.0
3255,25,Platinum,North,Branch,Retired,55924.37,92,0.0,16967.1,2,28,12,25,4,403.26,12.73,0,3780.22,0,2.0,0.0,1.0,1.0
3256,44,Platinum,South,Branch,Self-Employed,43023.86,92,14148.19,26229.62,0,31,16,27,6,454.9,67.16,0,5231.03,3,5.0,0.0,0.0,0.0
3257,68,Gold,North,Phone,Retired,56710.91,43,1939.07,0.0,11,21,7,21,3,330.87,29.59,0,5929.72,2,8.0,0.0,0.0,1.0
3258,20,Platinum,South,Online,Employed,45969.83,35,11880.34,14090.22,26,26,9,18,5,338.26,42.75,1,3792.5,2,6.0,1.0,0.0,0.0
3259,28,Silver,West,Branch,Retired,50658.51,94,7832.25,27319.38,6,34,5,22,2,346.74,37.2,2,4995.49,2,7.0,1.0,0.0,1.0
3260,50,Bronze,West,Online,Unemployed,69713.4,98,13506.43,13236.4,10,28,13,25,2,242.12,37.79,1,2243.2,4,6.0,1.0,0.0,1.0
3261,47,Gold,North,Online,Unemployed,44002.66,77,15197.67,44446.36,13,28,8,18,14,280.98,73.34,0,3319.75,1,10.0,1.0,1.0,0.0
3262,21,Platinum,West,Phone,Self-Employed,44773.58,88,13567.83,22938.49,23,32,6,16,6,224.59,5.0,0,399.81,1,6.0,0.0,0.0,1.0
3263,27,Gold,East,Phone,Employed,35373.52,77,15769.05,17579.45,29,35,9,17,6,147.1,71.29,0,10484.05,2,9.0,1.0,0.0,0.0
3264,20,Platinum,East,Online,Retired,60048.27,87,17188.6,4564.19,19,31,8,19,1,245.97,88.23,0,7800.64,2,9.0,0.0,0.0,0.0
3265,43,Silver,North,Online,Self-Employed,60883.85,16,1368.71,36898.0,14,30,8,23,14,193.13,88.59,0,2790.34,5,9.0,1.0,1.0,1.0
3266,46,Bronze,North,Phone,Self-Employed,64507.67,53,5758.5,25028.54,27,35,6,22,6,188.77,5.3,0,6012.66,0,1.0,1.0,1.0,1.0
3267,20,Platinum,South,Online,Retired,69273.75,35,10846.34,0.0,20,30,14,29,14,142.7,62.58,0,4359.94,2,9.0,0.0,0.0,1.0
3268,27,Platinum,West,Phone,Self-Employed,58986.26,42,2114.81,2001.28,19,36,15,17,10,362.07,62.04,0,1233.86,4,3.0,1.0,1.0,1.0
3269,63,Platinum,South,Online,Employed,41992.33,87,19191.05,17463.04,27,29,9,23,3,241.38,67.99,0,2405.93,2,5.0,0.0,0.0,0.0
3270,52,Platinum,South,Phone,Retired,48064.49,50,0.0,23450.28,9,38,7,22,12,447.58,6.9,0,8154.24,1,10.0,0.0,0.0,1.0
3271,33,Bronze,East,Online,Unemployed,63184.46,51,8213.72,17119.27,15,42,11,19,10,304.04,72.77,0,0.0,2,3.0,1.0,1.0,1.0
3272,59,Bronze,East,Phone,Unemployed,53258.12,58,11483.62,30308.44,2,33,8,19,5,228.59,53.59,0,4411.48,2,4.0,0.0,0.0,1.0
3273,40,Bronze,East,Branch,Self-Employed,59274.34,14,0.0,2798.79,10,42,7,24,9,325.98,112.51,0,3100.33,1,10.0,0.0,1.0,0.0
3274,48,Platinum,South,Branch,Self-Employed,58354.22,83,20461.2,25031.44,21,35,17,27,1,413.95,36.83,1,8926.58,2,1.0,1.0,1.0,0.0
3275,45,Silver,East,Online,Unemployed,63338.95,56,5389.44,31197.08,29,18,8,26,7,254.89,53.47,1,4171.95,3,8.0,0.0,1.0,1.0
3276,44,Silver,West,Branch,Unemployed,21619.5,90,22023.62,6678.22,2,25,18,23,8,279.36,57.9,0,3378.77,2,7.0,1.0,1.0,0.0
3277,62,Silver,East,Online,Employed,52827.14,11,10854.5,38718.46,27,21,11,16,3,346.28,49.78,0,4802.96,2,1.0,0.0,0.0,0.0
3278,37,Platinum,East,Online,Self-Employed,53507.98,67,16885.0,11178.41,25,31,8,27,14,410.06,19.52,0,4792.46,1,6.0,1.0,0.0,0.0
3279,48,Gold,East,Branch,Employed,65407.92,14,5436.8,31398.8,29,31,7,19,14,268.61,42.49,0,7361.4,4,9.0,0.0,1.0,0.0
3280,24,Platinum,North,Online,Unemployed,73060.95,86,7934.93,35280.36,0,23,10,17,13,381.04,43.88,0,2230.38,1,8.0,1.0,1.0,1.0
3281,39,Bronze,West,Phone,Unemployed,41369.94,87,3532.15,11466.55,7,37,7,23,1,213.54,15.47,0,4630.4,2,8.0,0.0,0.0,1.0
3282,39,Bronze,West,Online,Unemployed,54521.11,72,9414.67,28396.79,9,27,13,15,10,243.41,78.88,0,3643.96,4,3.0,0.0,0.0,0.0
3283,64,Platinum,South,Online,Unemployed,55306.56,51,6317.82,10811.06,29,30,11,21,12,339.66,13.49,1,8484.39,5,6.0,0.0,0.0,1.0
3284,40,Platinum,South,Branch,Employed,62241.22,53,3358.09,4659.53,1,33,12,16,7,305.11,54.26,0,6188.9,0,3.0,1.0,1.0,1.0
3285,56,Silver,East,Phone,Unemployed,26480.18,86,7160.87,12850.62,0,34,11,24,3,192.25,91.33,0,6049.26,2,7.0,0.0,1.0,0.0
3286,56,Platinum,North,Online,Retired,71093.49,7,14616.65,15425.59,18,32,11,14,8,241.55,37.8,0,5221.14,3,10.0,1.0,0.0,0.0
3287,32,Silver,South,Online,Self-Employed,22343.71,90,20797.7,13509.45,24,24,8,17,2,327.66,10.3,0,6887.4,2,7.0,0.0,0.0,0.0
3288,35,Bronze,South,Online,Unemployed,47460.07,42,8697.39,11040.62,26,29,16,21,7,615.84,41.0,0,119.53,3,2.0,1.0,1.0,0.0
3289,56,Silver,East,Online,Self-Employed,33433.22,55,18690.22,16251.85,28,34,13,24,5,205.18,31.73,0,10609.6,2,2.0,0.0,0.0,0.0
3290,44,Platinum,East,Online,Unemployed,52284.04,99,5209.47,11497.23,24,31,5,28,1,511.32,63.68,0,5639.08,2,8.0,0.0,1.0,1.0
3291,52,Bronze,South,Online,Employed,48066.84,28,9135.18,6982.9,15,31,10,25,1,349.21,119.25,0,3119.15,3,6.0,1.0,1.0,0.0
3292,47,Gold,South,Phone,Self-Employed,56523.39,73,16375.68,18693.69,4,23,15,20,9,348.88,68.4,0,11511.58,3,7.0,0.0,1.0,1.0
3293,43,Silver,West,Phone,Employed,37021.86,33,17150.2,18539.75,19,23,8,21,2,48.64,50.72,0,3222.84,3,8.0,0.0,0.0,0.0
3294,18,Bronze,North,Online,Unemployed,48529.99,80,16050.75,18868.46,10,29,12,22,12,332.78,31.97,0,1365.45,3,3.0,1.0,0.0,1.0
3295,28,Silver,West,Online,Retired,38732.49,75,544.97,17780.54,28,37,13,17,3,238.27,71.84,0,7947.85,2,7.0,1.0,1.0,0.0
3296,37,Bronze,South,Branch,Retired,40130.63,11,16195.13,28735.7,7,26,9,12,2,366.29,38.6,0,5326.65,4,2.0,1.0,1.0,1.0
3297,32,Bronze,West,Phone,Retired,50424.8,6,0.0,19329.78,6,26,6,18,5,185.85,22.02,0,3765.79,4,3.0,1.0,1.0,1.0
3298,54,Silver,West,Phone,Retired,27241.19,75,7909.44,17963.49,17,17,11,24,13,527.58,38.13,2,10156.71,5,1.0,1.0,0.0,0.0
3299,30,Gold,South,Online,Retired,43661.47,28,11322.86,18384.69,12,21,11,29,6,381.95,57.49,0,9625.35,0,8.0,1.0,0.0,1.0
3300,68,Bronze,East,Phone,Employed,77114.13,8,3382.51,36828.91,26,32,10,31,2,267.6,30.52,2,5981.49,2,9.0,0.0,0.0,0.0
3301,54,Bronze,South,Phone,Retired,46650.93,11,18376.75,23917.57,22,28,13,19,1,239.17,36.92,0,8221.17,2,10.0,0.0,1.0,1.0
3302,35,Bronze,East,Branch,Unemployed,47906.07,84,3774.73,17859.12,22,23,10,18,10,589.41,46.73,0,2052.7,1,4.0,1.0,0.0,0.0
3303,19,Gold,South,Branch,Employed,52130.67,19,4414.24,26378.85,1,21,5,26,6,167.55,21.44,0,8504.73,2,9.0,0.0,1.0,0.0
3304,43,Gold,South,Phone,Employed,44977.96,45,15472.43,9695.95,7,31,11,14,7,317.44,90.83,1,4213.01,0,5.0,1.0,1.0,0.0
3305,45,Platinum,South,Phone,Retired,45270.83,59,13636.02,8633.02,1,35,10,11,13,366.75,41.87,0,4507.84,3,2.0,1.0,0.0,1.0
3306,63,Silver,North,Phone,Self-Employed,68124.85,90,7704.2,18425.88,7,27,8,21,14,225.94,15.03,0,1303.3,2,9.0,0.0,0.0,1.0
3307,32,Gold,East,Online,Unemployed,40895.55,86,11563.89,9048.38,1,37,11,12,13,435.32,60.0,0,1572.52,3,3.0,1.0,0.0,1.0
3308,69,Silver,North,Branch,Employed,48076.05,55,7253.1,18849.01,28,27,7,28,4,215.32,101.84,0,4303.8,3,1.0,1.0,0.0,0.0
3309,26,Platinum,South,Online,Unemployed,68240.1,83,11623.87,20675.95,21,30,7,21,12,418.48,35.48,1,0.0,1,6.0,1.0,1.0,1.0
3310,42,Silver,West,Branch,Self-Employed,85725.7,52,15520.07,20258.36,29,32,10,24,5,339.95,55.2,0,7970.53,1,3.0,0.0,0.0,0.0
3311,32,Gold,North,Branch,Employed,81579.46,18,17081.08,14301.82,24,28,5,18,10,248.12,51.76,0,7656.74,1,9.0,0.0,1.0,1.0
3312,41,Silver,East,Branch,Unemployed,42582.53,79,5937.18,15776.95,2,32,11,11,14,280.88,49.42,0,0.0,5,7.0,0.0,1.0,1.0
3313,62,Gold,South,Phone,Retired,56021.44,26,0.0,39949.44,6,24,9,16,9,351.11,58.47,0,5940.99,2,9.0,1.0,1.0,1.0
3314,20,Silver,North,Branch,Employed,61199.17,24,20553.09,11819.06,19,35,5,12,9,382.65,63.1,2,5151.64,0,10.0,0.0,0.0,1.0
3315,68,Gold,West,Online,Employed,50291.87,88,3541.02,0.0,21,29,16,24,13,267.88,41.1,0,1697.78,4,9.0,1.0,0.0,1.0
3316,64,Gold,North,Branch,Employed,55930.61,28,15183.82,18728.79,0,36,5,26,5,298.55,85.86,0,4743.1,4,4.0,1.0,1.0,1.0
3317,30,Silver,East,Online,Employed,77296.58,27,9386.86,33669.0,6,27,10,21,14,341.85,24.3,0,6663.63,3,8.0,1.0,0.0,1.0
3318,47,Platinum,North,Branch,Retired,44400.98,94,5128.68,2928.01,29,25,7,19,13,134.12,39.96,0,3181.01,2,5.0,1.0,0.0,0.0
3319,40,Bronze,West,Branch,Self-Employed,57337.68,93,7935.53,14501.46,3,22,17,24,4,706.02,5.0,0,5010.04,3,7.0,1.0,1.0,0.0
3320,30,Platinum,West,Phone,Self-Employed,76746.72,10,10955.12,22361.21,29,35,8,20,5,369.52,15.24,0,1955.95,2,8.0,0.0,0.0,0.0
3321,32,Silver,East,Online,Unemployed,39562.55,11,19986.65,24609.28,11,38,12,31,3,275.16,41.31,2,9242.27,1,9.0,0.0,0.0,0.0
3322,60,Platinum,West,Branch,Retired,66388.07,82,13627.77,18832.35,19,28,7,21,1,231.05,47.16,0,3395.89,0,6.0,1.0,0.0,1.0
3323,26,Gold,South,Branch,Retired,31777.91,12,2550.06,22024.57,17,23,12,21,12,479.32,41.26,0,2239.08,0,6.0,1.0,1.0,0.0
3324,66,Bronze,West,Online,Unemployed,77434.62,12,9788.06,35034.33,11,22,9,20,9,229.82,5.0,1,1684.54,2,8.0,0.0,1.0,1.0
3325,60,Silver,South,Branch,Retired,28330.38,54,14151.61,18578.69,21,27,6,22,6,388.8,53.24,0,4417.17,6,2.0,0.0,0.0,0.0
3326,26,Silver,North,Phone,Retired,29611.98,52,9855.59,19265.24,17,32,7,21,2,376.64,43.21,0,8753.1,1,3.0,1.0,1.0,0.0
3327,51,Silver,South,Online,Employed,46276.23,31,23935.6,21076.99,17,30,5,21,6,427.58,57.27,0,9957.32,2,9.0,0.0,0.0,1.0
3328,33,Bronze,South,Phone,Employed,52129.84,86,6073.1,26532.1,25,28,8,15,1,347.33,38.78,0,3742.98,1,8.0,0.0,0.0,1.0
3329,28,Gold,North,Online,Employed,58900.05,64,13846.05,0.0,23,34,7,26,13,422.29,90.35,0,4650.45,3,8.0,0.0,1.0,0.0
3330,36,Silver,West,Online,Retired,53565.98,20,14510.78,23355.46,12,25,13,25,4,323.39,59.51,0,7968.59,0,1.0,0.0,1.0,0.0
3331,61,Platinum,South,Online,Retired,31256.53,33,297.49,17701.9,10,24,4,19,3,209.41,22.83,1,2443.17,2,1.0,1.0,1.0,0.0
3332,34,Silver,West,Branch,Self-Employed,55499.09,26,7237.94,31614.87,0,32,5,21,2,259.96,28.37,0,2637.31,3,9.0,0.0,0.0,1.0
3333,32,Silver,North,Online,Employed,59261.43,70,6042.51,31680.73,16,40,7,21,1,442.61,47.98,0,8893.27,6,6.0,0.0,0.0,1.0
3334,54,Silver,East,Online,Unemployed,62416.63,13,821.49,31374.1,4,29,8,28,14,330.5,27.77,0,8102.18,3,6.0,0.0,1.0,1.0
3335,66,Silver,West,Online,Retired,67836.95,32,10843.21,23788.71,9,27,15,16,6,122.49,26.81,0,9543.75,2,8.0,0.0,0.0,1.0
3336,52,Gold,West,Phone,Employed,52241.84,94,20100.64,34370.86,11,37,10,27,10,466.19,50.1,1,7286.44,2,9.0,1.0,1.0,1.0
3337,62,Platinum,East,Online,Self-Employed,60503.33,59,23758.09,16501.95,20,24,6,20,8,246.94,81.79,0,0.0,1,6.0,0.0,1.0,1.0
3338,66,Gold,East,Branch,Employed,12682.67,96,14758.19,11919.69,11,34,13,28,11,189.7,21.7,1,0.0,2,2.0,1.0,0.0,0.0
3339,23,Platinum,North,Online,Self-Employed,56672.87,77,10512.18,24167.16,0,31,13,26,5,302.08,31.43,0,5106.55,0,7.0,0.0,0.0,1.0
3340,36,Silver,West,Online,Self-Employed,41921.39,69,9793.53,13479.69,4,38,9,26,6,157.56,30.01,1,1564.93,2,1.0,0.0,1.0,1.0
3341,35,Bronze,West,Phone,Retired,43510.11,53,26968.07,34377.54,14,36,9,15,10,385.06,64.97,0,6439.58,3,9.0,0.0,1.0,0.0
3342,25,Gold,North,Branch,Self-Employed,60050.75,87,6468.62,21590.69,14,32,7,26,9,379.29,73.79,0,0.0,3,4.0,1.0,1.0,1.0
3343,27,Bronze,West,Branch,Self-Employed,44972.5,17,13408.92,8891.78,18,40,11,23,13,305.44,52.1,0,7371.02,4,7.0,1.0,0.0,1.0
3344,41,Gold,South,Branch,Unemployed,50131.75,74,0.0,26250.86,13,37,9,29,13,217.88,54.22,0,6464.62,3,4.0,0.0,0.0,1.0
3345,38,Silver,South,Online,Self-Employed,63163.21,17,8342.05,35641.37,29,28,12,13,11,185.98,5.0,1,8455.21,4,1.0,0.0,1.0,1.0
3346,38,Gold,South,Online,Unemployed,51752.45,33,0.0,14706.3,6,28,4,23,6,687.41,52.05,0,7846.44,3,3.0,0.0,1.0,1.0
3347,59,Silver,West,Branch,Unemployed,55286.34,34,10811.03,30755.57,29,32,5,16,6,336.08,50.34,1,5143.09,3,6.0,0.0,0.0,1.0
3348,52,Gold,South,Branch,Employed,52231.71,29,15954.99,12790.78,20,29,9,21,12,323.39,74.43,0,5908.67,3,9.0,1.0,1.0,1.0
3349,34,Silver,South,Phone,Employed,52097.32,96,15072.17,24364.92,1,34,16,16,5,293.24,24.58,0,3345.57,1,5.0,0.0,1.0,1.0
3350,47,Silver,North,Branch,Retired,47632.44,61,11214.81,24289.79,27,36,7,19,2,231.95,67.74,2,2147.78,1,2.0,1.0,0.0,1.0
3351,31,Platinum,North,Online,Retired,54370.62,15,0.0,15866.4,8,29,8,18,2,327.29,94.42,0,5474.37,2,4.0,0.0,1.0,1.0
3352,44,Silver,East,Online,Retired,70493.22,52,9168.38,27492.57,9,28,8,17,11,204.51,35.84,0,4999.88,1,8.0,0.0,0.0,1.0
3353,30,Platinum,East,Online,Self-Employed,47826.82,46,8946.06,22356.41,21,28,8,19,5,319.76,5.0,0,3083.33,1,5.0,1.0,0.0,1.0
3354,41,Silver,East,Phone,Employed,52817.01,26,11837.79,20596.72,9,29,14,18,3,361.41,32.45,0,2558.35,0,7.0,1.0,1.0,1.0
3355,49,Bronze,East,Branch,Self-Employed,51701.84,66,7205.03,13160.48,1,23,8,17,13,635.43,29.21,0,159.89,4,9.0,0.0,1.0,1.0
3356,69,Silver,North,Online,Employed,73070.24,78,8762.25,30645.95,26,28,9,19,10,278.96,70.9,0,9204.76,2,4.0,0.0,0.0,0.0
3357,55,Bronze,North,Phone,Self-Employed,49826.15,75,24379.99,13905.86,23,31,3,22,8,332.26,114.71,1,9115.97,1,1.0,0.0,0.0,1.0
3358,30,Bronze,North,Phone,Retired,85236.63,28,14077.55,25202.08,1,25,13,21,8,92.93,38.45,1,4509.2,0,7.0,0.0,1.0,0.0
3359,36,Silver,South,Online,Employed,47720.73,70,11811.0,14003.76,19,24,14,18,1,367.23,53.52,0,6947.6,3,9.0,1.0,1.0,1.0
3360,66,Bronze,South,Phone,Employed,62278.92,50,29592.54,0.0,19,32,19,24,1,208.21,110.58,0,2455.51,3,9.0,0.0,0.0,0.0
3361,19,Platinum,East,Phone,Unemployed,44232.66,52,23843.37,17516.31,9,28,10,19,11,522.69,26.37,0,4668.78,3,6.0,1.0,0.0,1.0
3362,42,Gold,South,Online,Employed,48712.04,79,13308.87,49176.5,14,30,16,17,11,388.12,49.49,0,4315.52,3,9.0,1.0,1.0,1.0
3363,18,Silver,West,Phone,Employed,45504.6,21,13547.19,12580.93,8,30,19,20,12,373.44,73.81,1,8521.33,2,4.0,1.0,0.0,1.0
3364,45,Bronze,North,Online,Self-Employed,59828.5,71,13749.0,5041.92,8,42,11,15,2,109.12,50.99,0,6784.89,2,7.0,0.0,1.0,1.0
3365,61,Silver,East,Online,Retired,72278.25,16,11191.21,12566.98,9,24,7,23,8,211.77,20.51,1,5419.26,4,4.0,1.0,0.0,1.0
3366,40,Platinum,East,Phone,Unemployed,80897.68,37,5793.0,14686.52,17,33,12,18,2,319.44,63.54,1,6275.12,3,1.0,1.0,0.0,1.0
3367,57,Silver,West,Online,Self-Employed,57380.06,45,16031.61,23747.84,18,29,18,19,2,78.55,63.49,0,1616.21,2,2.0,1.0,0.0,1.0
3368,64,Silver,South,Online,Employed,34731.33,36,3109.75,18697.66,28,31,5,12,11,100.92,22.93,1,7940.9,1,8.0,0.0,1.0,0.0
3369,42,Bronze,East,Branch,Self-Employed,50739.92,68,19691.94,25929.36,18,26,6,16,12,436.65,12.99,0,2719.66,6,7.0,0.0,1.0,1.0
3370,39,Platinum,South,Online,Retired,35628.81,46,16006.21,5883.07,23,37,11,24,6,456.21,34.63,0,5235.8,0,5.0,0.0,0.0,0.0
3371,29,Gold,South,Branch,Unemployed,45465.96,85,7340.76,11606.92,19,27,8,20,4,358.73,24.37,0,1677.67,1,10.0,1.0,1.0,0.0
3372,50,Gold,West,Branch,Self-Employed,43859.89,55,4319.94,15454.9,17,21,9,26,1,190.93,57.09,0,6823.3,3,1.0,0.0,1.0,0.0
3373,41,Bronze,East,Branch,Employed,57015.35,83,8933.83,13567.2,8,31,10,15,13,360.76,53.03,0,1179.85,1,9.0,1.0,0.0,1.0
3374,58,Silver,South,Branch,Self-Employed,43199.7,77,2072.91,29386.64,2,31,10,15,14,402.98,41.54,0,7115.45,0,1.0,1.0,0.0,1.0
3375,60,Bronze,South,Phone,Employed,24340.95,54,9693.62,16211.61,20,25,14,13,7,278.27,31.8,0,6029.1,5,8.0,0.0,1.0,0.0
3376,62,Bronze,West,Phone,Unemployed,42445.25,63,1785.74,10744.89,21,31,12,22,7,239.68,50.89,0,1779.9,4,9.0,0.0,0.0,1.0
3377,36,Bronze,West,Online,Unemployed,61967.76,53,22951.07,32294.8,15,25,10,24,6,354.67,31.44,0,459.81,3,9.0,0.0,1.0,1.0
3378,40,Silver,South,Online,Self-Employed,56686.4,92,21946.29,9092.78,24,42,13,18,12,250.14,67.27,0,6263.89,2,2.0,0.0,1.0,1.0
3379,49,Platinum,West,Online,Unemployed,40528.96,80,11048.47,26376.12,26,37,6,26,3,387.12,39.88,0,1997.79,0,5.0,0.0,1.0,1.0
3380,22,Bronze,South,Phone,Retired,61898.94,17,15819.57,25980.98,16,30,7,19,13,164.2,42.47,0,8741.1,1,1.0,0.0,0.0,1.0
3381,42,Silver,East,Branch,Self-Employed,58213.1,24,13166.84,30051.91,16,36,10,21,7,320.02,56.3,0,2924.62,5,10.0,1.0,0.0,1.0
3382,42,Platinum,North,Phone,Employed,75285.53,20,17219.13,20876.11,0,28,11,18,9,359.27,45.36,1,8387.77,2,4.0,1.0,1.0,1.0
3383,49,Bronze,West,Phone,Self-Employed,76345.67,88,0.0,11915.21,27,40,17,14,12,114.48,142.7,0,4163.04,3,4.0,1.0,1.0,1.0
3384,27,Gold,North,Online,Employed,80066.35,13,560.69,35531.93,22,26,10,19,4,249.56,61.47,0,3606.4,1,1.0,0.0,1.0,1.0
3385,68,Platinum,South,Online,Unemployed,40627.48,52,10419.53,19201.51,19,38,10,21,5,256.35,44.29,0,9012.76,2,2.0,0.0,1.0,1.0
3386,46,Bronze,South,Online,Employed,59906.9,16,14800.6,19719.02,2,26,8,19,3,529.51,47.5,0,443.89,1,1.0,1.0,0.0,1.0
3387,53,Platinum,South,Branch,Employed,58166.9,44,8114.25,16306.17,24,34,12,22,2,413.58,58.32,0,5365.33,1,8.0,0.0,0.0,1.0
3388,26,Platinum,North,Branch,Employed,65557.57,4,7695.74,21518.64,16,30,10,17,4,106.54,87.5,0,653.72,2,4.0,1.0,1.0,0.0
3389,21,Platinum,South,Phone,Employed,67691.37,43,7236.74,1069.88,0,30,2,15,6,419.62,73.7,2,2241.3,2,6.0,1.0,0.0,0.0
3390,56,Platinum,West,Branch,Retired,40543.32,30,0.0,17604.1,0,36,11,22,3,437.46,37.28,0,6515.29,4,9.0,1.0,1.0,1.0
3391,63,Platinum,East,Online,Employed,44686.9,15,7321.2,12891.82,17,38,7,24,11,364.28,43.17,0,8559.89,0,5.0,1.0,0.0,0.0
